id,name,country,type,description,phone,email,website,address,google_maps_url,lat,lng,services,languages,session_type,pricing,stakeholders,hours,verified,date_added
"oman-ita-international-talent-academy","ITA International Talent Academy","Oman","Clinic","","+968 9807 6565","","http://ita.om/","Commercial Area, Al Wilaj St, Muscat 111, Oman","https://www.google.com/maps/search/?api=1&query=ITA%20International%20Talent%20Academy&query_place_id=ChIJa6ZS0HXcXKERAdRXgWtHmog","23.6129797","58.498874","","ar,en","Unknown","Unknown","","{day:Monday,hours:10 AM to 8 PM},{day:Tuesday,hours:10 AM to 8 PM},{day:Wednesday,hours:10 AM to 8 PM},{day:Thursday,hours:10 AM to 8 PM},{day:Friday,hours:Closed},{day:Saturday,hours:10 AM to 8 PM},{day:Sunday,hours:10 AM to 8 PM}","FALSE","2026-04-17"
"oman-muscat-autism-center","Muscat Autism Center","Oman","Clinic","","+968 9350 1770","","","AL safat st, Al Ghubrah St, 130, Oman","https://www.google.com/maps/search/?api=1&query=Muscat%20Autism%20Center&query_place_id=ChIJ5T_DQUL_kT4RLBK11d6DkWY","23.5949009","58.3878798","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:8 AM to 8 PM}","FALSE","2026-04-17"
"oman-r83","عيادة الطب النفسي","Oman","Hospital","","","","","6CJG+244, Ibri, Oman","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9%20%D8%A7%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A&query_place_id=ChIJTSHdP5HZiz4R9SRQZLCQ3bA","23.2300097","56.4253255","","ar,en","Unknown","Unknown","","{day:Monday,hours:7 AM to 2 PM},{day:Tuesday,hours:7 AM to 2 PM},{day:Wednesday,hours:7 AM to 2 PM},{day:Thursday,hours:7 AM to 2 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:7 AM to 2 PM}","FALSE","2026-04-17"
"oman-al-masarra-hospital","Al Masarra Hospital مستشفى المسرة","Oman","Hospital","","+968 24 873000","","","17, Oman","https://www.google.com/maps/search/?api=1&query=Al%20Masarra%20Hospital%20%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89%20%D8%A7%D9%84%D9%85%D8%B3%D8%B1%D8%A9&query_place_id=ChIJNTc1oszpkT4RqW5T-f8vvF4","23.3367048","58.6013532","","ar,en","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17"
"qatar-ryanmcounselling-practice","RyanMCounselling Practice","Qatar","Clinic","","+974 6667 6495","","http://www.ryanmcconnell.co.uk/","Doha, Qatar","https://www.google.com/maps/search/?api=1&query=RyanMCounselling%20Practice&query_place_id=ChIJRVPkEf7DRT4Rz1pmUyRX1jk","25.2503979","51.4724161","","ar,en","Unknown","Unknown","","{day:Monday,hours:10 AM to 7 PM},{day:Tuesday,hours:10 AM to 7 PM},{day:Wednesday,hours:10 AM to 7 PM},{day:Thursday,hours:10 AM to 7 PM},{day:Friday,hours:10 AM to 7 PM},{day:Saturday,hours:10 AM to 7 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17"
"qatar-dr-aju-abraham-medical-center-mental-health-clinic-cou","Dr Aju Abraham Medical Center, Mental Health Clinic & Counselling Centre","Qatar","Clinic","","+974 4436 5051","","https://www.drajusclinic.com/","Al Mashaf St, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=Dr%20Aju%20Abraham%20Medical%20Center%2C%20Mental%20Health%20Clinic%20%26%20Counselling%20Centre&query_place_id=ChIJ_6ipGJbaRT4RlBCeefJgR8Q","25.2676466","51.4926935","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 12 PM, 4 to 8 PM},{day:Tuesday,hours:8 AM to 12 PM, 4 to 8 PM},{day:Wednesday,hours:8 AM to 12 PM, 4 to 8 PM},{day:Thursday,hours:8 AM to 12 PM, 4 to 8 PM},{day:Friday,hours:Closed},{day:Saturday,hours:8 AM to 12 PM, 4 to 8 PM},{day:Sunday,hours:8 AM to 12 PM, 4 to 8 PM}","FALSE","2026-04-17"
"qatar-mind-institute-therapy-clinic","Mind Institute Therapy Clinic","Qatar","Clinic","","+974 3337 7648","","http://www.mindinstitutes.com/","Building No.-72, Zone-56, Street-728, Wadi Lubara Street, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=Mind%20Institute%20Therapy%20Clinic&query_place_id=ChIJdxtLQE_QRT4RVIO6RVN1jlU","25.218747","51.4873014","","ar,en","Unknown","Unknown","","{day:Monday,hours:10 AM to 6 PM},{day:Tuesday,hours:10 AM to 6 PM},{day:Wednesday,hours:10 AM to 6 PM},{day:Thursday,hours:10 AM to 6 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:10 AM to 6 PM}","FALSE","2026-04-17"
"qatar-luma-naccache-psychologist","Luma Naccache - Psychologist","Qatar","Clinic","","+974 5016 0657","","http://www.facebook.com/lumapsychologist/","Umm Shahrain Street, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=Luma%20Naccache%20-%20Psychologist&query_place_id=ChIJZ9msuDPfRT4RfIEKLM4XXmY","25.3815067","51.4241142","","ar,en","Unknown","Unknown","","{day:Monday,hours:10 AM to 7 PM},{day:Tuesday,hours:10 AM to 7 PM},{day:Wednesday,hours:10 AM to 7 PM},{day:Thursday,hours:Closed},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:10 AM to 7 PM}","FALSE","2026-04-17"
"qatar-flourishing-minds-clinic","Flourishing Minds Clinic","Qatar","Clinic","","+974 4449 6555","","https://www.fm.clinic/","Unit 805, 8th Floor, Burj Marina Tower Belhaneen Street, Lusail Marina Doha, Lusail, Qatar","https://www.google.com/maps/search/?api=1&query=Flourishing%20Minds%20Clinic&query_place_id=ChIJ5-ptOTHDRT4R_iIYcAhUok0","25.3916033","51.5202766","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 6 PM},{day:Tuesday,hours:9 AM to 6 PM},{day:Wednesday,hours:9 AM to 6 PM},{day:Thursday,hours:9 AM to 6 PM},{day:Friday,hours:Closed},{day:Saturday,hours:9 AM to 6 PM},{day:Sunday,hours:9 AM to 6 PM}","FALSE","2026-04-17"
"qatar-mental-health-friends-association-weyak","Mental Health Friends Association (WEYAK) جمعية أصدقاء الصحة النفسية وياك","Qatar","NGO","","+974 4487 8766","","http://www.weyak.qa/","8FW7+JRC, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=Mental%20Health%20Friends%20Association%20(WEYAK)%20%D8%AC%D9%85%D8%B9%D9%8A%D8%A9%20%D8%A3%D8%B5%D8%AF%D9%82%D8%A7%D8%A1%20%D8%A7%D9%84%D8%B5%D8%AD%D8%A9%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D8%A9%20%D9%88%D9%8A%D8%A7%D9%83&query_place_id=ChIJ19zUG4bcRT4RlEd-MN5I_Co","25.3465619","51.4645251","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 1 PM, 5 to 8 PM},{day:Tuesday,hours:8 AM to 1 PM, 5 to 8 PM},{day:Wednesday,hours:8 AM to 1 PM, 5 to 8 PM},{day:Thursday,hours:8 AM to 1 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:8 AM to 1 PM}","FALSE","2026-04-17"
"qatar-eunoia-corporate-wellness-qatar","Eunoia: Corporate Wellness, Qatar","Qatar","Clinic","","+974 5994 6941","","http://www.eunoiawellness.qa/","Office 501, World Wide Business Center, D Ring Rd, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=Eunoia%3A%20Corporate%20Wellness%2C%20Qatar&query_place_id=ChIJdwcP-f7FRT4R24Oy5o81wCg","25.2570172","51.5490429","","ar,en","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 5:30 PM},{day:Tuesday,hours:8:30 AM to 5:30 PM},{day:Wednesday,hours:8:30 AM to 5:30 PM},{day:Thursday,hours:8:30 AM to 5:30 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:8:30 AM to 5:30 PM}","FALSE","2026-04-17"
"qatar-behavioral-health-care-center","Behavioral Health care Center","Qatar","Clinic","","+974 4425 0000","","http://www.bhc.org.qa/","Crown Plaza (Business Park) Building A, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=Behavioral%20Health%20care%20Center&query_place_id=ChIJBxakJ2TFRT4RDCuBb3aFzLY","25.273296","51.5414899","","ar,en","Unknown","Unknown","","{day:Monday,hours:7 AM to 2 PM},{day:Tuesday,hours:7 AM to 2 PM},{day:Wednesday,hours:7 AM to 2 PM},{day:Thursday,hours:7 AM to 2 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:7 AM to 2 PM}","FALSE","2026-04-17"
"qatar-psychiatry-hospital-hamad","Psychiatry Hospital - Hamad","Qatar","Hospital","","+974 4438 4599","","https://www.hamad.qa/EN/Hospitals-and-services/HMC-Mental-Health-Service/Pages/default.aspx","7GG8+GG Hamad Psychiatric Hospital, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=Psychiatry%20Hospital%20-%20Hamad&query_place_id=ChIJK_-HBEvFRT4RvvWGWVvT7Pc","25.276221","51.5172248","","ar,en","Unknown","Unknown","","{day:Monday,hours:7 AM to 3 PM},{day:Tuesday,hours:7 AM to 3 PM},{day:Wednesday,hours:7 AM to 3 PM},{day:Thursday,hours:7 AM to 3 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:7 AM to 3 PM}","FALSE","2026-04-17"
"saudi-arabia-psychiatric-and-mental-health-services","Psychiatric and mental health services عيادات الصحه النفسيه","Saudi Arabia","Hospital","","+966 800 305 4444","","http://jhah.com/","5130, 8027, Gharb Al Dhahran, Dhahran 34465, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=Psychiatric%20and%20mental%20health%20services%20%D8%B9%D9%8A%D8%A7%D8%AF%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B5%D8%AD%D9%87%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D9%87&query_place_id=ChIJYVCSSYvmST4Rji9vji9t6hI","26.3084373","50.137804","","ar,en","Unknown","Unknown","","{day:Monday,hours:7 AM to 4 PM},{day:Tuesday,hours:7 AM to 4 PM},{day:Wednesday,hours:7 AM to 4 PM},{day:Thursday,hours:7 AM to 4 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:7 AM to 4 PM}","FALSE","2026-04-17"
"saudi-arabia-team-up-mental-health","Team Up Mental Health","Saudi Arabia","Clinic","","+966 50 240 8161","","","3447 Al Imam Malek, Ar Rawdah, Jeddah 23435, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=Team%20Up%20Mental%20Health&query_place_id=ChIJuxf_837RwxURY5l4GflGr8s","21.5730353","39.1566315","","ar,en","Unknown","Unknown","","","FALSE","2026-04-17"
"saudi-arabia-mental-health-hospital","Mental Health Hospital","Saudi Arabia","Hospital","","+966 14 840 2002","","http://www.moh.gov.sa/","Al Aziziyyah, 7410, Medina 42376&nbsp;5051, Madinah Saudi Arabia","https://www.google.com/maps/search/?api=1&query=Mental%20Health%20Hospital&query_place_id=ChIJK9GFdlvGvRURLuyHXndx7hM","24.4077851","39.5209753","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 4 PM},{day:Tuesday,hours:8 AM to 4 PM},{day:Wednesday,hours:8 AM to 4 PM},{day:Thursday,hours:8 AM to 4 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:8 AM to 4 PM}","FALSE","2026-04-17"
"saudi-arabia-medicare-clinics-for-mental-health","عيادات ميدي كير للطب النفسي | Medicare Clinics For Mental Health","Saudi Arabia","Hospital","","+966 9200 05531","","https://medicare.med.sa/","Musa Ibn Nusair St, تقاطع, شارع التخصصي, Riyadh 12332, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A7%D8%AA%20%D9%85%D9%8A%D8%AF%D9%8A%20%D9%83%D9%8A%D8%B1%20%D9%84%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%20%7C%20Medicare%20Clinics%20For%20Mental%20Health&query_place_id=ChIJY5ppHdMcLz4Rg4j4Clj4I6A","24.6973391","46.6687683","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 11 PM},{day:Tuesday,hours:8 AM to 11 PM},{day:Wednesday,hours:8 AM to 11 PM},{day:Thursday,hours:8 AM to 11 PM},{day:Friday,hours:4 to 10 PM},{day:Saturday,hours:8 AM to 11 PM},{day:Sunday,hours:8 AM to 11 PM}","FALSE","2026-04-17"
"saudi-arabia-medical-clinic","Medical Clinic","Saudi Arabia","Clinic","","+966 57 066 8587","","","حي المربع, 2884 Asem Ibn Khalifah, RCRA2884, 6765, Riyadh 12626, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=Medical%20Clinic&query_place_id=ChIJ--4zTDcFLz4ROcyg48ysLrw","24.6716661","46.7082468","","ar,en","Unknown","Unknown","","","FALSE","2026-04-17"
"saudi-arabia-erada-complex-and-mental-health-dammam","Erada Complex and Mental Health - Dammam","Saudi Arabia","Hospital","","+966 13 853 9500","","","Abu Hadriah, Al Anwar, Dammam 32312, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=Erada%20Complex%20and%20Mental%20Health%20-%20Dammam&query_place_id=ChIJXSWQ9K7iST4RytIGTsCzpN0","26.3632595","50.0261945","","ar,en","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17"
"saudi-arabia-intheinner-wellbeing-center","INTHEINNER Wellbeing Center","Saudi Arabia","Clinic","","+966 50 133 0362","","","2727 Musa Ibn Nusair St, Al Olaya, Riyadh 14317, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=INTHEINNER%20Wellbeing%20Center&query_place_id=ChIJMSPp0gsDLz4R5tOfOXscsZA","24.7036508","46.682035","","ar,en","Unknown","Unknown","","{day:Monday,hours:5:15 to 10:30 PM},{day:Tuesday,hours:5:15 to 10:30 PM},{day:Wednesday,hours:5:15 to 10:30 PM},{day:Thursday,hours:5:15 to 10:30 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:5:15 to 10:30 PM}","FALSE","2026-04-17"
"saudi-arabia-mental-health-care-and-counseling-center","Mental health care and counseling center","Saudi Arabia","Clinic","","+966 57 092 4128","","","MMQP+3F5 shakrah street bulding, no 22, Ash Shifa, Riyadh 12211, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=Mental%20health%20care%20and%20counseling%20center&query_place_id=ChIJeRmdXg4DLz4R00DLl_v7mt0","24.6876307","46.686229","","ar,en","Unknown","Unknown","","","FALSE","2026-04-17"
"saudi-arabia","مجمع وعي الطبي","Saudi Arabia","Clinic","","+966 50 059 2086","","https://waaiemedical.com/","7971 Uthman Ibn Affan Rd, An Narjis, Riyadh 13324, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%AC%D9%85%D8%B9%20%D9%88%D8%B9%D9%8A%20%D8%A7%D9%84%D8%B7%D8%A8%D9%8A&query_place_id=ChIJ4yIwM0D7Lj4RVCdCQVN92n4","24.8275868","46.6833884","","ar,en","Unknown","Unknown","","{day:Monday,hours:3 to 11 PM},{day:Tuesday,hours:3 to 10 PM},{day:Wednesday,hours:3 to 11 PM},{day:Thursday,hours:3 to 11 PM},{day:Friday,hours:Closed},{day:Saturday,hours:3 to 11 PM},{day:Sunday,hours:3 to 11 PM}","FALSE","2026-04-17"
"saudi-arabia-huduoa-consulting-center","Huduoa Consulting Center","Saudi Arabia","Clinic","","+966 9200 16226","","https://linktr.ee/INFO_HUDUOA","King Abdullah Branch Rd, Al Wurud, Riyadh 12253, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=Huduoa%20Consulting%20Center&query_place_id=ChIJE5MAvtICLz4RQ3b_kR88OJs","24.7296836","46.670115","","ar,en","Unknown","Unknown","","{day:Monday,hours:2 to 10 PM},{day:Tuesday,hours:2 to 10 PM},{day:Wednesday,hours:2 to 10 PM},{day:Thursday,hours:1 to 10 PM},{day:Friday,hours:Closed},{day:Saturday,hours:2 to 10 PM},{day:Sunday,hours:2 to 10 PM}","FALSE","2026-04-17"
"saudi-arabia-nafs-medical-therapy","Nafs Medical Therapy مركز نفس الطبي","Saudi Arabia","Clinic","","+966 54 310 1011","","http://www.nafstherapy.net/","King Fahad Rd, Al Faisaliyyah, Jeddah 23442, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=Nafs%20Medical%20Therapy%20%D9%85%D8%B1%D9%83%D8%B2%20%D9%86%D9%81%D8%B3%20%D8%A7%D9%84%D8%B7%D8%A8%D9%8A&query_place_id=ChIJ5RE8x27RwxUR4iC5kNv0gbg","21.5741289","39.1794679","","ar,en","Unknown","Unknown","","{day:Monday,hours:11 AM to 8 PM},{day:Tuesday,hours:11 AM to 8 PM},{day:Wednesday,hours:11 AM to 8 PM},{day:Thursday,hours:11 AM to 8 PM},{day:Friday,hours:Closed},{day:Saturday,hours:11 AM to 8 PM},{day:Sunday,hours:11 AM to 8 PM}","FALSE","2026-04-17"
"saudi-arabia-trc-the-recovery-center","TRC The Recovery Center ذا ريكفري سنتر للتأهيل","Saudi Arabia","Clinic","","+966 53 500 5447","","http://www.trcgroup.me/","2145 King Abdul Aziz Branch Rd, King Salman Neighborhood, 7699, Riyadh 12434, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=TRC%20The%20Recovery%20Center%20%D8%B0%D8%A7%20%D8%B1%D9%8A%D9%83%D9%81%D8%B1%D9%8A%20%D8%B3%D9%86%D8%AA%D8%B1%20%D9%84%D9%84%D8%AA%D8%A3%D9%87%D9%8A%D9%84&query_place_id=ChIJgbVE7K0DLz4RO7hUoccsa2E","24.7350399","46.6866567","","ar,en","Unknown","Unknown","","{day:Monday,hours:1 to 9 PM},{day:Tuesday,hours:1 to 9 PM},{day:Wednesday,hours:1 to 9 PM},{day:Thursday,hours:1 to 9 PM},{day:Friday,hours:Closed},{day:Saturday,hours:11 AM to 5 PM},{day:Sunday,hours:1 to 9 PM}","FALSE","2026-04-17"
"saudi-arabia-thati-center","Thati Center","Saudi Arabia","Clinic","","+966 9200 16006","","http://thaticenter.com/","شارع التخصصي، المحمدية، الرياض ، 12364، Saudi Arabia","https://www.google.com/maps/search/?api=1&query=Thati%20Center&query_place_id=ChIJrVvUDXMDLz4RTSFemkM6wg0","24.7339597","46.6485014","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 10 PM},{day:Tuesday,hours:9 AM to 10 PM},{day:Wednesday,hours:9 AM to 10 PM},{day:Thursday,hours:9 AM to 10 PM},{day:Friday,hours:Closed},{day:Saturday,hours:9 AM to 10 PM},{day:Sunday,hours:9 AM to 10 PM}","FALSE","2026-04-17"
"saudi-arabia-h1y","مركز احتواء الطبي","Saudi Arabia","Clinic","","+966 9200 27225","","https://www.ehtiwa.com/","King Fahd Rd, Al Olaya, Riyadh 12333, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D8%AD%D8%AA%D9%88%D8%A7%D8%A1%20%D8%A7%D9%84%D8%B7%D8%A8%D9%8A&query_place_id=ChIJ2XqGtO8DLz4R_bftUgMEkUU","24.704816","46.6751348","","ar,en","Unknown","Unknown","","{day:Monday,hours:12 to 8 PM},{day:Tuesday,hours:12 to 8 PM},{day:Wednesday,hours:12 to 8 PM},{day:Thursday,hours:2 to 6 PM},{day:Friday,hours:Closed},{day:Saturday,hours:12 to 8 PM},{day:Sunday,hours:12 to 8 PM}","FALSE","2026-04-17"
"saudi-arabia-king-fahad-hospital-s-psychiatry","King Fahad Hospital’s Psychiatry","Saudi Arabia","Hospital","","","","","7972 Shura Street, Al Aqrabiyah, EKJB2777, 2777, Al Khobar 34445, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=King%20Fahad%20Hospital%E2%80%99s%20Psychiatry&query_place_id=ChIJj5SgxxnpST4RhzmnyPeKMzM","26.2999545","50.1881331","","ar,en","Unknown","Unknown","","","FALSE","2026-04-17"
"saudi-arabia-ro4","المركز الوطني لتعزيز الصحة النفسية","Saudi Arabia","Clinic","","+966 11 880 0865","","https://ncmh.org.sa/","12332 طريق الأمير تركي بن عبدالعزيز الأول, Al Mathar Ash Shamali, Riyadh 12332, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%20%D9%84%D8%AA%D8%B9%D8%B2%D9%8A%D8%B2%20%D8%A7%D9%84%D8%B5%D8%AD%D8%A9%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D8%A9&query_place_id=ChIJrzb5hNocLz4Rn2R6hrFuXIs","24.6933484","46.6605697","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 4 PM},{day:Tuesday,hours:8 AM to 4 PM},{day:Wednesday,hours:8 AM to 4 PM},{day:Thursday,hours:8 AM to 4 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:8 AM to 4 PM}","FALSE","2026-04-17"
"saudi-arabia-baraka-charitable-society-head-office","Baraka Charitable Society - Head Office","Saudi Arabia","NGO","","+966 9200 02272","","http://www.albarakah.org.sa/","Dhahran Jubail Expy, Al Rawdah, Dammam 32256, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=Baraka%20Charitable%20Society%20-%20Head%20Office&query_place_id=ChIJEUB5AvPkST4RWb8aXeI5wm0","26.3960003","50.0775876","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 4 PM},{day:Tuesday,hours:8 AM to 4 PM},{day:Wednesday,hours:8 AM to 4 PM},{day:Thursday,hours:8 AM to 4 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:8 AM to 4 PM}","FALSE","2026-04-17"
"saudi-arabia-eradah-al-amal-mental-health-complex","Eradah (Al Amal) Mental Health Complex","Saudi Arabia","Clinic","","+966 11 480 4548","","","King Khalid Br Rd, Al Khuzama، Riyadh 12571, Saudi Arabia","https://www.google.com/maps/search/?api=1&query=Eradah%20(Al%20Amal)%20Mental%20Health%20Complex&query_place_id=ChIJH9VdBAjiLj4R8fFiuIEeKTE","24.7199209","46.6048904","","ar,en","Unknown","Unknown","","","FALSE","2026-04-17"
"uae-openminds-centre-al-barsha","OPENMINDS Centre, Al Barsha","UAE","Clinic","","+971 4 876 1444","","https://www.openmindscenter.com/","The One Tower - Al Thanyah First - Barsha Heights - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=OPENMINDS%20Centre%2C%20Al%20Barsha&query_place_id=ChIJBwuV5fhrXz4Rcv-4lvEeIZk","25.1019709","55.1736486","","ar,en","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 8:30 PM},{day:Tuesday,hours:8:30 AM to 8:30 PM},{day:Wednesday,hours:8:30 AM to 8:30 PM},{day:Thursday,hours:8:30 AM to 8:30 PM},{day:Friday,hours:8:30 AM to 8:30 PM},{day:Saturday,hours:8:30 AM to 8:30 PM},{day:Sunday,hours:8:30 AM to 8:30 PM}","FALSE","2026-04-17"
"uae-mental-health-ae","Mental Health AE","UAE","Clinic","","","","https://mentalhealth.ae/","Building A5, DTEC - Dubai Silicon Oasis - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Mental%20Health%20AE&query_place_id=ChIJi_SqjqlDXz4Rom4EkFu06D4","25.1199828","55.3775785","","ar,en","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17"
"uae-the-lighthouse-arabia-center-for-wellbeing","The Lighthouse Arabia Center for Wellbeing","UAE","Clinic","","+971 4 380 2088","","http://lighthousearabia.com/","821 Al Wasl Rd - Al Safa 2 - Al Safa - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=The%20Lighthouse%20Arabia%20Center%20for%20Wellbeing&query_place_id=ChIJF3ksKSJqXz4R_xkMre8Slv4","25.1591628","55.2198707","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 8 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:9 AM to 6 PM}","FALSE","2026-04-17"
"uae-dubai-community-health-center","Dubai Community Health Center","UAE","PHCC","","+971 4 507 8000","","https://www.dubaicommunityhc.com/","first floor - 2nd St - Oud Metha - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Dubai%20Community%20Health%20Center&query_place_id=ChIJodYinzNdXz4RC60vIHvmNUA","25.2405245","55.3094244","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 8 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:9 AM to 8 PM},{day:Saturday,hours:9 AM to 8 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17"
"uae-monarch-health-centers","Monarch Health Centers","UAE","PHCC","","+971 4 589 1911","","https://monarchhealthcenters.com/","Umm Hurair Second - Dubai Healthcare City - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Monarch%20Health%20Centers&query_place_id=ChIJO9rqQShdXz4RbfHE35aH49s","25.2304074","55.3240696","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 8 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:12 to 8 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:9 AM to 6 PM}","FALSE","2026-04-17"
"uae-camali-clinic-child-adult-mental-health","Camali Clinic: Child & Adult Mental Health","UAE","Clinic","","+971 4 276 6064","","https://camaliclinic.com/","Ibn Sina Building #27, Block A, Unit 102 B - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Camali%20Clinic%3A%20Child%20%26%20Adult%20Mental%20Health&query_place_id=ChIJuWsiDjhdXz4REU5Sj85Qp-k","25.2316294","55.3263964","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 8 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:9 AM to 8 PM},{day:Saturday,hours:9 AM to 8 PM},{day:Sunday,hours:9 AM to 8 PM}","FALSE","2026-04-17"
