id,name,country,type,description,phone,email,website,address,google_maps_url,lat,lng,services,languages,session_type,pricing,stakeholders,hours,verified,date_added,_flag_reason
"jordan-ohel-regional-family-center","Ohel Regional Family Center","Jordan","Clinic","","(718) 686-3149","","https://www.ohelfamily.org/","1-56 Beach 9th St #2, Far Rockaway, NY 11691","https://www.google.com/maps/search/?api=1&query=Ohel%20Regional%20Family%20Center&query_place_id=ChIJYyZjvVNvwokR6jhxviFUFws","40.5959554","-73.7437165","","ar","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 10 PM},{day:Tuesday,hours:8:30 AM to 10 PM},{day:Wednesday,hours:8:30 AM to 10 PM},{day:Thursday,hours:8:30 AM to 10 PM},{day:Friday,hours:8:30 AM to 1 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:8:30 AM to 4 PM}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-gsinstitute-inc","GSInstitute Inc","Jordan","Clinic","","(516) 924-7907","","https://gsinstituteinc.org/","44-19 Rockaway Beach Blvd, Far Rockaway, NY 11691","https://www.google.com/maps/search/?api=1&query=GSInstitute%20Inc&query_place_id=ChIJR-9llChpwokRmB-ezwLfLY8","40.5934964","-73.7761552","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 9 PM},{day:Tuesday,hours:9 AM to 9 PM},{day:Wednesday,hours:9 AM to 9 PM},{day:Thursday,hours:9 AM to 9 PM},{day:Friday,hours:9 AM to 9 PM},{day:Saturday,hours:9 AM to 3 PM},{day:Sunday,hours:9 AM to 3 PM}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-jamaica-hospital-medical-psychiatry-s-mental-health-c","Jamaica Hospital Medical Psychiatry's Mental Health Clinic- Outpatient Services","Jordan","Hospital","","(718) 206-5575","","https://jamaicahospital.org/clinical-services/psychiatry/","90-09 Van Wyck Expy, Jamaica, NY 11435","https://www.google.com/maps/search/?api=1&query=Jamaica%20Hospital%20Medical%20Psychiatry's%20Mental%20Health%20Clinic-%20Outpatient%20Services&query_place_id=ChIJjYIFjshgwokRRr80bAcRw28","40.7004574","-73.8148925","","ar","Unknown","Unknown","","{day:Monday,hours:7 AM to 9 PM},{day:Tuesday,hours:7 AM to 9 PM},{day:Wednesday,hours:7 AM to 9 PM},{day:Thursday,hours:7 AM to 9 PM},{day:Friday,hours:7 AM to 9 PM},{day:Saturday,hours:7 AM to 9 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-mental-health-clinic-queens","Mental Health Clinic Queens","Jordan","Clinic","","(929) 362-5848","","https://nypclinic.com/","68-60 Austin St ste 12, Forest Hills, NY 11375","https://www.google.com/maps/search/?api=1&query=Mental%20Health%20Clinic%20Queens&query_place_id=ChIJOTM4yjxfwokRtUdHZcY5eVA","40.7220577","-73.8506175","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 5 PM},{day:Tuesday,hours:9 AM to 5 PM},{day:Wednesday,hours:9 AM to 5 PM},{day:Thursday,hours:9 AM to 5 PM},{day:Friday,hours:9 AM to 5 PM},{day:Saturday,hours:9 AM to 2:30 PM},{day:Sunday,hours:9 AM to 3:30 PM}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-jamaica-hospital-medical-center-mental-healthclinic","Jamaica Hospital Medical Center Mental HealthClinic","Jordan","Hospital","","(718) 206-5575","","https://jamaicahospital.org/","90-09 Van Wyck Expy, Jamaica, NY 11435","https://www.google.com/maps/search/?api=1&query=Jamaica%20Hospital%20Medical%20Center%20Mental%20HealthClinic&query_place_id=ChIJFQe_ziRhwokROq1OPvchtO8","40.7005397","-73.8147478","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 8 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-canarsie-mental-health-clinic","Canarsie Mental Health Clinic","Jordan","Clinic","","(917) 565-8294","","","1310 Rockaway Pkwy, Brooklyn, NY 11236","https://www.google.com/maps/search/?api=1&query=Canarsie%20Mental%20Health%20Clinic&query_place_id=ChIJfdmPn-lcwokRPMFfCBwJZ8Q","40.6473942","-73.9051751","","ar","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-valley-stream-mental-health-clinic-sol-mental-health","Valley Stream Mental Health Clinic - SOL Mental Health","Jordan","Clinic","","(929) 556-2421","","https://www.solmentalhealth.com/","70 E Sunrise Hwy Suite 500, Valley Stream, NY 11581","https://www.google.com/maps/search/?api=1&query=Valley%20Stream%20Mental%20Health%20Clinic%20-%20SOL%20Mental%20Health&query_place_id=ChIJbdaKZsVlwokR5Wr1qFzNLiw","40.6587685","-73.6971156","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 8 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-jamaica-hospital-medical-center-psychiatry","Jamaica Hospital Medical Center Psychiatry","Jordan","Hospital","","(718) 206-7160","","https://jamaicahospital.org/clinical-services/psychiatry/","89-00 Van Wyck Expy, Jamaica, NY 11418","https://www.google.com/maps/search/?api=1&query=Jamaica%20Hospital%20Medical%20Center%20Psychiatry&query_place_id=ChIJPy9QXMdgwokRQRwkiAY1tLA","40.7003306","-73.8163301","","ar","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-mental-health-providers-of-western-queens-inc","Mental Health Providers Of Western Queens, Inc.","Jordan","Clinic","","(718) 706-1663","","http://mhpwq.org/","37-08 91st St, Jackson Heights, NY 11372","https://www.google.com/maps/search/?api=1&query=Mental%20Health%20Providers%20Of%20Western%20Queens%2C%20Inc.&query_place_id=ChIJ7T-6pLpfwokRZYiv5OCfPjE","40.750328","-73.8761509","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 9 PM},{day:Tuesday,hours:9 AM to 9 PM},{day:Wednesday,hours:9 AM to 9 PM},{day:Thursday,hours:9 AM to 9 PM},{day:Friday,hours:9 AM to 9 PM},{day:Saturday,hours:9 AM to 6 PM},{day:Sunday,hours:9 AM to 9 PM}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-westcoast-children-s-clinic","Westcoast Children's Clinic","Jordan","Clinic","","(510) 269-9030","","http://www.westcoastcc.org/","3301 E 12th St, Oakland, CA 94601","https://www.google.com/maps/search/?api=1&query=Westcoast%20Children's%20Clinic&query_place_id=ChIJX3zpvfSGj4ARxSnRVHQza3U","37.7758442","-122.2251922","","ar","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 5:30 PM},{day:Tuesday,hours:8:30 AM to 5:30 PM},{day:Wednesday,hours:8:30 AM to 5:30 PM},{day:Thursday,hours:8:30 AM to 5:30 PM},{day:Friday,hours:8:30 AM to 5:30 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-nami-texas","NAMI Texas","Jordan","NGO","","(512) 693-2000","","http://www.namitexas.org/","4110 Guadalupe St bldg 781 room 428, Austin, TX 78751","https://www.google.com/maps/search/?api=1&query=NAMI%20Texas&query_place_id=ChIJNzvs_dHLRIYR6YkhB8jopvM","30.3060252","-97.7376258","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 5 PM},{day:Tuesday,hours:9 AM to 5 PM},{day:Wednesday,hours:9 AM to 5 PM},{day:Thursday,hours:9 AM to 5 PM},{day:Friday,hours:9 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-austin-crisis-center","Austin Crisis Center","Jordan","Helpline","","(512) 206-4062","","","Austin, TX 78756","https://www.google.com/maps/search/?api=1&query=Austin%20Crisis%20Center&query_place_id=ChIJQe7MTvXJRIYRXYkAjtPUWqM","30.3248241","-97.7389815","","ar","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-psychiatric-emergency-services","Psychiatric Emergency Services","Jordan","Helpline","","(512) 472-4357","","http://www.integralcare.org/","1165 Airport Blvd, Austin, TX 78702","https://www.google.com/maps/search/?api=1&query=Psychiatric%20Emergency%20Services&query_place_id=ChIJA0nrtqu1RIYRatp86HMuNGU","30.2747082","-97.6980029","","ar","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-austin-area-mental-health","Austin Area Mental Health","Jordan","Clinic","","(512) 442-3366","","http://www.austinmhc.org/","3205 S 1st St, Austin, TX 78704","https://www.google.com/maps/search/?api=1&query=Austin%20Area%20Mental%20Health&query_place_id=ChIJO_dtvcG0RIYRxq2964y87zc","30.2327532","-97.7651958","","ar","Unknown","Unknown","","{day:Monday,hours:11:30 AM to 4:30 PM},{day:Tuesday,hours:11:30 AM to 4:30 PM},{day:Wednesday,hours:9 AM to 4 PM},{day:Thursday,hours:9 AM to 4 PM},{day:Friday,hours:9 AM to 4 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-integral-care-s-psychiatric-emergency-services","Integral Care’s Psychiatric Emergency Services","Jordan","Helpline","","(512) 472-4357","","http://www.integralcare.org/","1165 Airport Blvd, Austin, TX 78702","https://www.google.com/maps/search/?api=1&query=Integral%20Care%E2%80%99s%20Psychiatric%20Emergency%20Services&query_place_id=ChIJufzyiHW2RIYR0FAxQo-prrA","30.2747821","-97.6979405","","ar","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-texas-mental-health-services-comprehensive-mental-hea","Texas Mental Health Services | Comprehensive Mental Health & Addiction Treatment","Jordan","Clinic","","(210) 405-4899","","https://texasmentalhealthservices.com/?utm_campaign=gmb","8103 Brodie Ln #1, Austin, TX 78745","https://www.google.com/maps/search/?api=1&query=Texas%20Mental%20Health%20Services%20%7C%20Comprehensive%20Mental%20Health%20%26%20Addiction%20Treatment&query_place_id=ChIJ2X_SazZLW4YR5hYkPoqLlZc","30.2021308","-97.837197","","ar","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-texas-mental-health-consumer","Texas Mental Health Consumer","Jordan","Clinic","","(512) 442-3366","","http://www.austinmhc.org/","3205 S 1st St, Austin, TX 78704","https://www.google.com/maps/search/?api=1&query=Texas%20Mental%20Health%20Consumer&query_place_id=ChIJO_dtvcG0RIYRW3QCIO_mDuw","30.2327532","-97.7651958","","ar","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-austin-state-hospital","Austin State Hospital","Jordan","Hospital","","(512) 452-0381","","https://www.hhs.texas.gov/services/mental-health-substance-use/state-hospitals/austin-state-hospital","4110 Guadalupe St, Austin, TX 78751","https://www.google.com/maps/search/?api=1&query=Austin%20State%20Hospital&query_place_id=ChIJXXYIXnvKRIYRZwF6-PTYyZ8","30.3097335","-97.7378387","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 5 PM},{day:Tuesday,hours:8 AM to 5 PM},{day:Wednesday,hours:8 AM to 5 PM},{day:Thursday,hours:8 AM to 5 PM},{day:Friday,hours:8 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-crisis-intervention-of-houston-inc","Crisis Intervention of Houston, Inc.","Jordan","Helpline","","(832) 416-1177","","http://www.crisishotline.org/","5322 W Bellfort Ave, Houston, TX 77035","https://www.google.com/maps/search/?api=1&query=Crisis%20Intervention%20of%20Houston%2C%20Inc.&query_place_id=ChIJac74NfDAQIYR94nswYtNpU4","29.6592621","-95.4777705","","ar","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:12 AM to 11:59 PM},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-mental-health-austin","Mental Health Austin","Jordan","Clinic","","(512) 402-6800","","http://www.mentalhealthaustin.com/","4131 Spicewood Springs Rd Building N, Suite 3, Austin, TX 78759","https://www.google.com/maps/search/?api=1&query=Mental%20Health%20Austin&query_place_id=ChIJs1OB8GzLRIYRqTB4sfYes2Y","30.3698908","-97.7553154","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 9 PM},{day:Wednesday,hours:Closed},{day:Thursday,hours:Closed},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-deep-centered-mental-health-dcmh-downtown-austin","Deep Centered Mental Health (DCMH) - Downtown Austin","Jordan","Clinic","","(512) 489-9464","","https://deepcentered.com/location/downtown-austin/?utm_source=google_business_profile&utm_medium=organic&utm_campaign=gbp&utm_content=austin_downtown","508 Deep Eddy Ave, Austin, TX 78703","https://www.google.com/maps/search/?api=1&query=Deep%20Centered%20Mental%20Health%20(DCMH)%20-%20Downtown%20Austin&query_place_id=ChIJixAjZka1RIYRBhfmR9paXC4","30.2787025","-97.7721449","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 8 PM},{day:Saturday,hours:9 AM to 5 PM},{day:Sunday,hours:9 AM to 5 PM}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-hill-country-mhdd-csu","Hill Country MHDD CSU","Jordan","Clinic","","(830) 257-5111","","https://hillcountry.org/crisis-stabilization-unit/","643 Sheppard Rees Rd, Kerrville, TX 78028","https://www.google.com/maps/search/?api=1&query=Hill%20Country%20MHDD%20CSU&query_place_id=ChIJl6Sd8MHiW4YRnWt-_c3PoJ8","30.0441076","-99.1605585","","ar","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-national-crisis-support","National Crisis Support","Jordan","Helpline","","","","http://www.nationalcrisissupport.org/","1250 S Capital of Texas Hwy Building 3 Suite 400, Austin, TX 78746","https://www.google.com/maps/search/?api=1&query=National%20Crisis%20Support&query_place_id=ChIJiTGku5dzToYR3YdIIadLmM0","30.2804334","-97.8235922","","ar","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-houston-police-department-mental-health-division","Houston Police Department, Mental Health Division","Jordan","Clinic","","(832) 394-4200","","https://www.houstoncit.org/","150 N Chenevert St Suite 200, Houston, TX 77002","https://www.google.com/maps/search/?api=1&query=Houston%20Police%20Department%2C%20Mental%20Health%20Division&query_place_id=ChIJq_x1H9i-QIYRb06ucO2QSik","29.7618213","-95.3508423","","ar","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-tri-county-services-psychiatric-emergency-treatment-c","Tri-County Services Psychiatric Emergency Treatment Center","Jordan","Helpline","","(936) 538-1150","","http://www.tricountyservices.org/","706 Old Montgomery Rd, Conroe, TX 77301","https://www.google.com/maps/search/?api=1&query=Tri-County%20Services%20Psychiatric%20Emergency%20Treatment%20Center&query_place_id=ChIJN1i7hUU5R4YRtMg1xZuqxtE","30.3099318","-95.4641211","","ar","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17","coords_outside_Jordan"
"saudi-arabia-curry-psychology-group","Curry Psychology Group","Saudi Arabia","Clinic","","(949) 258-7777","","https://www.currypsychology.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","280 Newport Center Dr #230, Newport Beach, CA 92660","https://www.google.com/maps/search/?api=1&query=Curry%20Psychology%20Group&query_place_id=ChIJfZm6FPFdAHwRUkKIeyyqq-s","33.6102553","-117.8727744","","ar,en","Unknown","Unknown","","{day:Monday,hours:10 AM to 7 PM},{day:Tuesday,hours:10 AM to 7 PM},{day:Wednesday,hours:10 AM to 7 PM},{day:Thursday,hours:10 AM to 7 PM},{day:Friday,hours:10 AM to 4 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Saudi Arabia"
"syria-unrwa-usa","UNRWA USA","Syria","NGO","","(202) 223-3767","","https://www.unrwausa.org/","","https://www.google.com/maps/search/?api=1&query=UNRWA%20USA&query_place_id=ChIJ_QqXvr63t4kRHa6h1a1nHL0","46.423669","-129.9427086","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 5 PM},{day:Tuesday,hours:9 AM to 5 PM},{day:Wednesday,hours:9 AM to 5 PM},{day:Thursday,hours:9 AM to 5 PM},{day:Friday,hours:9 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Syria"
"syria-international-medical-corps","International Medical Corps","Syria","NGO","","(310) 826-7800","","https://internationalmedicalcorps.org/","2000 M St NW #600, Washington, DC 20036","https://www.google.com/maps/search/?api=1&query=International%20Medical%20Corps&query_place_id=ChIJg43d4pS3t4kRewR4sBsMNkE","38.905461","-77.045209","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 5 PM},{day:Tuesday,hours:9 AM to 5 PM},{day:Wednesday,hours:9 AM to 5 PM},{day:Thursday,hours:9 AM to 5 PM},{day:Friday,hours:9 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Syria"
"syria-usa-for-unhcr","USA for UNHCR","Syria","NGO","","(202) 296-1115","","http://www.unrefugees.org/","1310 L St NW #450, Washington, DC 20005","https://www.google.com/maps/search/?api=1&query=USA%20for%20UNHCR&query_place_id=ChIJaRQ9brm3t4kRv1mreciH_Gw","38.9033233","-77.030449","","ar","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_Syria"
"syria-international-rescue-committee-atlanta","International Rescue Committee Atlanta","Syria","NGO","","(404) 292-7731","","http://www.rescue.org/atlanta","2305 Parklake Dr NE, Atlanta, GA 30345","https://www.google.com/maps/search/?api=1&query=International%20Rescue%20Committee%20Atlanta&query_place_id=ChIJizJB-Oen9YgRt8qpGv0GyZY","33.853246","-84.2478496","","ar","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 4:30 PM},{day:Tuesday,hours:8:30 AM to 4:30 PM},{day:Wednesday,hours:8:30 AM to 4:30 PM},{day:Thursday,hours:8:30 AM to 4:30 PM},{day:Friday,hours:8:30 AM to 4:30 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Syria"
"syria-national-library-of-medicine","National Library of Medicine","Syria","Clinic","","(888) 346-3656","","https://www.nlm.nih.gov/","8600 Rockville Pike #2E-17B, Bethesda, MD 20894","https://www.google.com/maps/search/?api=1&query=National%20Library%20of%20Medicine&query_place_id=ChIJQVh__l3Jt4kR0KrY_CVPrBI","38.9959508","-77.0988323","","ar","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 5 PM},{day:Tuesday,hours:8:30 AM to 5 PM},{day:Wednesday,hours:8:30 AM to 5 PM},{day:Thursday,hours:8:30 AM to 5 PM},{day:Friday,hours:8:30 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Syria"
"syria-free-range-psychiatry","Free Range Psychiatry","Syria","Clinic","","(786) 453-4572","","http://freerange.org/","","https://www.google.com/maps/search/?api=1&query=Free%20Range%20Psychiatry&query_place_id=ChIJmzjJ8gdOtIkRhZgTT4PzrNU","36.3509594","-99.091086","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 8 PM},{day:Saturday,hours:8 AM to 8 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Syria"
"syria-valley-behavioral-services","Valley Behavioral Services","Syria","Clinic","","(256) 325-1349","","https://www.valleybehavioralservices.org/","708 Will Halsey Way Suite C, Madison, AL 35758","https://www.google.com/maps/search/?api=1&query=Valley%20Behavioral%20Services&query_place_id=ChIJw8TyC-9vYogRepmygGGk8WI","34.6916742","-86.7373494","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 5 PM},{day:Tuesday,hours:8 AM to 5 PM},{day:Wednesday,hours:8 AM to 5 PM},{day:Thursday,hours:8 AM to 5 PM},{day:Friday,hours:8 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Syria"
"syria-suicide-prevention-services","Suicide Prevention Services","Syria","Clinic","","(630) 482-9699","","https://www.spsamerica.org/","528 S Batavia Ave #1, Batavia, IL 60510","https://www.google.com/maps/search/?api=1&query=Suicide%20Prevention%20Services&query_place_id=ChIJ1Y9UJ7r8DogRgs2oOFlV-NU","41.8427253","-88.312517","","ar","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 4:30 PM},{day:Tuesday,hours:8:30 AM to 4:30 PM},{day:Wednesday,hours:8:30 AM to 4:30 PM},{day:Thursday,hours:8:30 AM to 4:30 PM},{day:Friday,hours:8:30 AM to 4:30 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Syria"
"syria-psych-care-community-center-llc","Psych care community center, LLC","Syria","Clinic","","(786) 592-1890","","https://psychcarecenter.com/","7400 SW 50th Terrace STE 303, Miami, FL 33155","https://www.google.com/maps/search/?api=1&query=Psych%20care%20community%20center%2C%20LLC&query_place_id=ChIJDeDyDtzD2YgRCYRJPmZeGRI","25.7228452","-80.3154249","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 5 PM},{day:Tuesday,hours:9 AM to 5 PM},{day:Wednesday,hours:9 AM to 5 PM},{day:Thursday,hours:9 AM to 5 PM},{day:Friday,hours:9 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Syria"
"syria-miami-counseling-resource-center","Miami Counseling & Resource Center","Syria","Clinic","","(305) 448-8325","","https://miamicounseling.com/","111 Majorca Ave B, Coral Gables, FL 33134","https://www.google.com/maps/search/?api=1&query=Miami%20Counseling%20%26%20Resource%20Center&query_place_id=ChIJr95w1Zi32YgRipfsD_lAViw","25.7554067","-80.2571361","","ar","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 7 PM},{day:Tuesday,hours:8:30 AM to 7 PM},{day:Wednesday,hours:8:30 AM to 7 PM},{day:Thursday,hours:8:30 AM to 7 PM},{day:Friday,hours:8:30 AM to 7 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Syria"
"syria-florida-international-university-counseling-psychologi","Florida International University: Counseling Psychological Services Center","Syria","Clinic","","(305) 348-2277","","https://dasa.fiu.edu/all-departments/counseling-and-psychological-services/","11200 SW 8th St, Miami, FL 33174","https://www.google.com/maps/search/?api=1&query=Florida%20International%20University%3A%20Counseling%20Psychological%20Services%20Center&query_place_id=ChIJn968cC-_2YgR--Vpw2s6wlw","25.7558721","-80.3767359","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 5 PM},{day:Tuesday,hours:8 AM to 5 PM},{day:Wednesday,hours:8 AM to 5 PM},{day:Thursday,hours:8 AM to 5 PM},{day:Friday,hours:8 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Syria"
"syria-the-psychotherapy-center","The Psychotherapy Center","Syria","Clinic","","(305) 667-0047","","","6510 Manor Ln, South Miami, FL 33143","https://www.google.com/maps/search/?api=1&query=The%20Psychotherapy%20Center&query_place_id=ChIJwwq3VOnH2YgRqiRmSCph4vI","25.697337","-80.2992058","","ar","Unknown","Unknown","","{day:Monday,hours:Closed},{day:Tuesday,hours:10 AM to 6 PM},{day:Wednesday,hours:9 AM to 7 PM},{day:Thursday,hours:9 AM to 7 PM},{day:Friday,hours:9 AM to 7 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Syria"
"syria-miami-psychcenter","Miami PsychCenter","Syria","Clinic","","(305) 446-0333","","http://www.miamipsychcenter.com/","1390 S Dixie Hwy, Coral Gables, FL 33146","https://www.google.com/maps/search/?api=1&query=Miami%20PsychCenter&query_place_id=ChIJJXXEIZa32YgRYNtYvxMrLZY","25.711046","-80.2798901","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 5 PM},{day:Tuesday,hours:9 AM to 5 PM},{day:Wednesday,hours:9 AM to 5 PM},{day:Thursday,hours:9 AM to 5 PM},{day:Friday,hours:10 AM to 2 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Syria"
"tunisia-peace-river-center-outpatient-therapy-psychiatry","Peace River Center Outpatient Therapy & Psychiatry","Tunisia","Clinic","","(863) 248-3311","","https://peacerivercenter.org/services/mental-health/","1835 Gilmore Ave, Lakeland, FL 33805","https://www.google.com/maps/search/?api=1&query=Peace%20River%20Center%20Outpatient%20Therapy%20%26%20Psychiatry&query_place_id=ChIJi3J3XqxA3YgR_UjlTJDNm3o","28.0710049","-81.9506145","","ar,fr","Unknown","Unknown","","{day:Monday,hours:7:30 AM to 6 PM},{day:Tuesday,hours:7:30 AM to 6 PM},{day:Wednesday,hours:7:30 AM to 6 PM},{day:Thursday,hours:7:30 AM to 6 PM},{day:Friday,hours:7:30 AM to 4 PM},{day:Saturday,hours:7:30 to 11:30 AM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Tunisia"
